"to_date","emp_no","title","first_name","last_name","to_date-2","from_date","birth_date"
"9999-01-01",202552,"Senior Engineer","Morris","Saoudi","1992-11-21","1991-11-22","1965-01-05"
"9999-01-01",202552,"Engineer","Morris","Saoudi","1992-11-21","1991-11-22","1965-01-05"
"9999-01-01",202826,"Senior Engineer","Kerhong","Matzke","1987-11-14","1986-11-14","1965-01-19"
"9999-01-01",202826,"Engineer","Kerhong","Matzke","1987-11-14","1986-11-14","1965-01-19"
"9999-01-01",202882,"Senior Engineer","Isaac","Koshino","1996-09-27","1995-09-28","1965-01-25"
"9999-01-01",202950,"Senior Staff","Giordano","Pietrzykowski","1988-03-25","1987-03-26","1965-01-17"
"9999-01-01",203474,"Senior Staff","Hugh","Jonsson","1992-07-05","1991-07-06","1965-01-03"
"9999-01-01",203495,"Technique Leader","Zongyan","Gips","1998-05-31","1997-05-31","1965-01-02"
"9999-01-01",203720,"Senior Staff","Sasan","Thimonier","1997-08-21","1996-08-21","1965-01-30"
"9999-01-01",203599,"Technique Leader","Ewing","DiGiano","2001-01-31","2000-02-01","1965-01-21"
"9999-01-01",204425,"Senior Engineer","Gretta","Huttel","1991-10-08","1990-10-08","1965-01-03"
"9999-01-01",203946,"Staff","Yefim","Marwedel","1994-03-30","1993-03-30","1965-01-23"
"9999-01-01",203946,"Senior Staff","Yefim","Marwedel","1994-03-30","1993-03-30","1965-01-23"
"9999-01-01",204117,"Staff","Jessie","Nooteboom","2000-08-12","1999-08-13","1965-01-10"
"9999-01-01",204133,"Senior Staff","Susuma","Bergere","1997-02-24","1996-02-25","1965-01-22"
"9999-01-01",204246,"Staff","Arve","Worfolk","1986-04-01","1985-04-01","1965-01-09"
"9999-01-01",204246,"Senior Staff","Arve","Worfolk","1986-04-01","1985-04-01","1965-01-09"
"9999-01-01",204470,"Staff","Hein","Lichtner","1996-04-01","1995-04-03","1965-01-22"
"9999-01-01",204470,"Senior Staff","Hein","Lichtner","1996-04-01","1995-04-03","1965-01-22"
"9999-01-01",204471,"Senior Engineer","Franziska","Maginnis","1987-02-17","1986-02-17","1965-01-27"
"9999-01-01",204471,"Engineer","Franziska","Maginnis","1987-02-17","1986-02-17","1965-01-27"
"9999-01-01",204764,"Senior Engineer","Susanne","Mandelberg","1991-11-02","1990-11-02","1965-01-22"
"9999-01-01",204764,"Engineer","Susanne","Mandelberg","1991-11-02","1990-11-02","1965-01-22"
"9999-01-01",205018,"Engineer","Yahiko","Awdeh","1999-08-05","1998-08-05","1965-01-26"
"9999-01-01",205085,"Technique Leader","Moni","Kornyak","1992-09-25","1991-09-26","1965-01-23"
"9999-01-01",205627,"Senior Engineer","Stabislas","Broder","1997-07-16","1996-07-16","1965-01-21"
"9999-01-01",205174,"Staff","Leszek","Spinelli","1999-12-10","1998-12-10","1965-01-05"
"9999-01-01",205627,"Engineer","Stabislas","Broder","1997-07-16","1996-07-16","1965-01-21"
"9999-01-01",205660,"Staff","Kien","Barreiro","1998-08-25","1997-08-25","1965-01-27"
"9999-01-01",205500,"Senior Engineer","Mary","Setiz","1990-01-13","1989-01-13","1965-01-04"
"9999-01-01",205863,"Senior Engineer","Aiichiro","Kusalik","1991-10-04","1990-10-04","1965-01-06"
"9999-01-01",205863,"Engineer","Aiichiro","Kusalik","1991-10-04","1990-10-04","1965-01-06"
"9999-01-01",206748,"Staff","Yucai","Fabrizio","2000-10-05","1999-10-06","1965-01-07"
"9999-01-01",205699,"Staff","Youjian","Yetto","1995-12-07","1994-12-07","1965-01-31"
"9999-01-01",205699,"Senior Staff","Youjian","Yetto","1995-12-07","1994-12-07","1965-01-31"
"9999-01-01",205789,"Senior Staff","Limsoon","Skafidas","2000-08-09","1999-08-10","1965-01-31"
"9999-01-01",206836,"Staff","Guadalupe","Pfau","1994-03-22","1993-03-22","1965-01-12"
"9999-01-01",206836,"Senior Staff","Guadalupe","Pfau","1994-03-22","1993-03-22","1965-01-12"
"9999-01-01",207204,"Engineer","Kellie","Schrooten","1992-01-17","1991-01-17","1965-01-25"
"9999-01-01",206966,"Senior Engineer","Tzu","Sichman","1988-11-16","1987-11-17","1965-01-21"
"9999-01-01",206966,"Engineer","Tzu","Sichman","1988-11-16","1987-11-17","1965-01-21"
"9999-01-01",207021,"Engineer","Jacqueline","Akaboshi","1998-12-06","1997-12-06","1965-01-20"
"9999-01-01",207068,"Senior Staff","Zhiguo","Ariola","1995-09-07","1994-09-07","1965-01-13"
"9999-01-01",207204,"Assistant Engineer","Kellie","Schrooten","1992-01-17","1991-01-17","1965-01-25"
"9999-01-01",207401,"Staff","Shuji","Barbanera","1988-08-09","1987-08-10","1965-01-04"
"9999-01-01",207401,"Senior Staff","Shuji","Barbanera","1988-08-09","1987-08-10","1965-01-04"
"9999-01-01",207779,"Senior Staff","Chinya","Kamble","1993-05-31","1992-05-31","1965-01-16"
"9999-01-01",207551,"Assistant Engineer","Baziley","Falck","1996-02-18","1995-02-18","1965-01-15"
"9999-01-01",207980,"Staff","Remko","Vieth","1991-11-22","1990-11-22","1965-01-07"
"9999-01-01",207980,"Senior Staff","Remko","Vieth","1991-11-22","1990-11-22","1965-01-07"
"9999-01-01",208147,"Senior Engineer","Manu","Rothenberg","1989-12-06","1988-12-06","1965-01-09"
"9999-01-01",208330,"Staff","Shen","Flanders","1990-07-03","1989-07-03","1965-01-11"
"9999-01-01",208330,"Senior Staff","Shen","Flanders","1990-07-03","1989-07-03","1965-01-11"
"9999-01-01",208147,"Engineer","Manu","Rothenberg","1989-12-06","1988-12-06","1965-01-09"
"9999-01-01",208639,"Staff","Larisa","Lukaszewicz","1990-10-10","1989-10-10","1965-01-27"
"9999-01-01",208639,"Senior Staff","Larisa","Lukaszewicz","1990-10-10","1989-10-10","1965-01-27"
"9999-01-01",208653,"Senior Engineer","Phillip","Schade","1990-03-03","1989-03-03","1965-01-23"
"9999-01-01",208653,"Engineer","Phillip","Schade","1990-03-03","1989-03-03","1965-01-23"
"9999-01-01",209101,"Senior Engineer","Xinyu","Edelhoff","1998-10-25","1997-10-26","1965-01-05"
"9999-01-01",208784,"Senior Engineer","Pranjal","Juneja","1986-03-21","1985-03-21","1965-01-30"
"9999-01-01",209565,"Staff","Dante","Covnot","1990-05-28","1989-05-28","1965-01-09"
"9999-01-01",209443,"Senior Staff","Krassimir","Garnier","1999-01-26","1998-01-26","1965-01-19"
"9999-01-01",209565,"Senior Staff","Dante","Covnot","1990-05-28","1989-05-28","1965-01-09"
"9999-01-01",210292,"Staff","Lihong","Zeilberger","1997-04-28","1996-04-28","1965-01-18"
"9999-01-01",209712,"Engineer","Nimmagadda","Baak","1988-10-29","1987-10-30","1965-01-17"
"9999-01-01",209712,"Assistant Engineer","Nimmagadda","Baak","1988-10-29","1987-10-30","1965-01-17"
"9999-01-01",210017,"Staff","Shalesh","Lovengreen","1991-09-29","1990-09-29","1965-01-28"
"9999-01-01",210017,"Senior Staff","Shalesh","Lovengreen","1991-09-29","1990-09-29","1965-01-28"
"9999-01-01",210786,"Staff","Werner","Ranze","1999-06-05","1998-06-05","1965-01-31"
"9999-01-01",210449,"Engineer","Gino","Lagarias","1998-06-22","1997-06-22","1965-01-19"
"9999-01-01",211858,"Senior Engineer","Domenico","Ratnaker","1986-03-24","1985-03-24","1965-01-08"
"9999-01-01",210752,"Staff","Saniya","Stenning","1987-12-10","1986-12-10","1965-01-25"
"9999-01-01",210752,"Senior Staff","Saniya","Stenning","1987-12-10","1986-12-10","1965-01-25"
"9999-01-01",211858,"Engineer","Domenico","Ratnaker","1986-03-24","1985-03-24","1965-01-08"
"9999-01-01",211879,"Senior Engineer","Gao","Ranze","1995-11-24","1994-11-24","1965-01-12"
"9999-01-01",211879,"Engineer","Gao","Ranze","1995-11-24","1994-11-24","1965-01-12"
"9999-01-01",212093,"Staff","Leni","Henders","1994-11-19","1993-11-19","1965-01-11"
"9999-01-01",212093,"Senior Staff","Leni","Henders","1994-11-19","1993-11-19","1965-01-11"
"9999-01-01",211967,"Senior Engineer","Anwar","Bain","1990-01-22","1989-01-22","1965-01-07"
"9999-01-01",211967,"Engineer","Anwar","Bain","1990-01-22","1989-01-22","1965-01-07"
"9999-01-01",212154,"Staff","Sailaja","Holburn","1992-03-03","1991-03-04","1965-01-17"
"9999-01-01",212154,"Senior Staff","Sailaja","Holburn","1992-03-03","1991-03-04","1965-01-17"
"9999-01-01",212361,"Senior Engineer","Claudi","Stanfel","1997-01-06","1996-01-07","1965-01-16"
"9999-01-01",212361,"Engineer","Claudi","Stanfel","1997-01-06","1996-01-07","1965-01-16"
"9999-01-01",213140,"Staff","Tru","Danecki","1998-03-31","1997-03-31","1965-01-10"
"9999-01-01",213016,"Senior Engineer","Yongmao","Fontan","1994-07-26","1993-07-26","1965-01-22"
"9999-01-01",213016,"Engineer","Yongmao","Fontan","1994-07-26","1993-07-26","1965-01-22"
"9999-01-01",213384,"Senior Engineer","Pranas","Narwekar","1986-09-26","1985-09-26","1965-01-04"
"9999-01-01",213384,"Engineer","Pranas","Narwekar","1986-09-26","1985-09-26","1965-01-04"
"9999-01-01",213447,"Senior Engineer","Armond","Perly","1990-09-14","1989-09-14","1965-02-01"
"9999-01-01",213447,"Engineer","Armond","Perly","1990-09-14","1989-09-14","1965-02-01"
"9999-01-01",214391,"Staff","Rayond","Klassen","1994-09-11","1993-09-11","1965-01-15"
"9999-01-01",214215,"Senior Staff","Xiaoqiang","Cardazo","1994-05-28","1993-05-28","1965-01-25"
"9999-01-01",214391,"Senior Staff","Rayond","Klassen","1994-09-11","1993-09-11","1965-01-15"
"9999-01-01",214427,"Engineer","Peer","Molberg","1997-11-17","1996-11-17","1965-01-29"
"9999-01-01",214634,"Senior Engineer","Shirish","Vickson","1990-10-24","1989-10-24","1965-01-12"
"9999-01-01",214634,"Engineer","Shirish","Vickson","1990-10-24","1989-10-24","1965-01-12"
"9999-01-01",214789,"Senior Engineer","Arfst","Chepyzhov","1990-02-06","1989-02-06","1965-01-28"
"9999-01-01",214539,"Engineer","Ingmar","Kohling","1996-04-24","1995-04-25","1965-01-27"
"9999-01-01",214789,"Engineer","Arfst","Chepyzhov","1990-02-06","1989-02-06","1965-01-28"
"9999-01-01",214866,"Senior Engineer","Gopalakrishnan","Angel","1998-07-05","1997-07-05","1965-02-01"
"9999-01-01",214866,"Engineer","Gopalakrishnan","Angel","1998-07-05","1997-07-05","1965-02-01"
"9999-01-01",215419,"Staff","Flemming","Kroha","1996-01-23","1995-01-23","1965-01-16"
"9999-01-01",214995,"Engineer","Dinkar","Hoppenstand","1995-05-04","1994-05-04","1965-01-12"
"9999-01-01",215629,"Staff","Munehiro","Manders","1988-05-17","1987-05-18","1965-01-15"
"9999-01-01",215629,"Senior Staff","Munehiro","Manders","1988-05-17","1987-05-18","1965-01-15"
"9999-01-01",215746,"Staff","Sven","Speer","2000-07-07","1999-07-08","1965-01-08"
"9999-01-01",215843,"Staff","Pramod","Loncour","1988-03-30","1987-03-31","1965-01-30"
"9999-01-01",215843,"Senior Staff","Pramod","Loncour","1988-03-30","1987-03-31","1965-01-30"
"9999-01-01",216054,"Staff","Sahrah","Angiulli","1987-07-31","1986-07-31","1965-01-24"
"9999-01-01",216054,"Senior Staff","Sahrah","Angiulli","1987-07-31","1986-07-31","1965-01-24"
"9999-01-01",216342,"Senior Engineer","Aiichiro","Cromarty","1996-06-09","1995-06-10","1965-01-22"
"9999-01-01",216342,"Engineer","Aiichiro","Cromarty","1996-06-09","1995-06-10","1965-01-22"
"9999-01-01",216375,"Senior Engineer","Byong","Gustavson","1986-03-12","1985-03-12","1965-01-16"
"9999-01-01",216921,"Staff","Lena","Lenart","1991-12-25","1990-12-25","1965-01-22"
"9999-01-01",216502,"Engineer","Xiaocheng","Suermann","1998-12-15","1997-12-15","1965-01-26"
"9999-01-01",216573,"Senior Engineer","Ashish","Vidya","1990-06-16","1989-06-16","1965-01-29"
"9999-01-01",216573,"Engineer","Ashish","Vidya","1990-06-16","1989-06-16","1965-01-29"
"9999-01-01",216921,"Senior Staff","Lena","Lenart","1991-12-25","1990-12-25","1965-01-22"
"9999-01-01",217026,"Staff","Otmar","Engberts","1994-08-16","1993-08-16","1965-01-11"
"9999-01-01",217026,"Senior Staff","Otmar","Engberts","1994-08-16","1993-08-16","1965-01-11"
"9999-01-01",217272,"Staff","Yuchang","Eldridge","1987-08-01","1986-08-01","1965-01-21"
"9999-01-01",217080,"Senior Engineer","Masami","Puoti","2001-01-20","2000-01-21","1965-01-12"
"9999-01-01",217272,"Senior Staff","Yuchang","Eldridge","1987-08-01","1986-08-01","1965-01-21"
"9999-01-01",217286,"Technique Leader","Yannik","Spelt","1993-09-22","1992-09-22","1965-01-05"
"9999-01-01",217320,"Engineer","Abdelwaheb","Denis","1994-09-10","1993-09-10","1965-01-10"
"9999-01-01",217363,"Staff","Horward","Marzano","1997-04-11","1996-04-11","1965-01-14"
"9999-01-01",217387,"Senior Engineer","Jianhao","Molenaar","1988-10-21","1987-10-22","1965-01-21"
"9999-01-01",217551,"Senior Engineer","Panayotis","Lukaszewicz","1990-06-06","1989-06-06","1965-01-02"
"9999-01-01",217551,"Engineer","Panayotis","Lukaszewicz","1990-06-06","1989-06-06","1965-01-02"
"9999-01-01",217387,"Engineer","Jianhao","Molenaar","1988-10-21","1987-10-22","1965-01-21"
"9999-01-01",217800,"Senior Staff","Shay","Servieres","1999-08-06","1998-08-06","1965-02-01"
"9999-01-01",218100,"Staff","Jiong","Garnham","1991-01-02","1990-01-02","1965-01-24"
"9999-01-01",218100,"Senior Staff","Jiong","Garnham","1991-01-02","1990-01-02","1965-01-24"
"9999-01-01",218831,"Engineer","Unal","DuBourdieux","1997-03-13","1996-03-13","1965-01-16"
"9999-01-01",218022,"Technique Leader","Mokhtar","Poupard","1993-02-01","1992-02-02","1965-01-26"
"9999-01-01",219035,"Technique Leader","Kristine","Bierman","1989-05-13","1988-05-13","1965-01-18"
"9999-01-01",219047,"Senior Engineer","Aemilian","Kusalik","1988-05-26","1987-05-27","1965-01-30"
"9999-01-01",219047,"Engineer","Aemilian","Kusalik","1988-05-26","1987-05-27","1965-01-30"
"9999-01-01",219052,"Staff","Marsal","Acton","1996-08-01","1995-08-02","1965-01-06"
"9999-01-01",219497,"Technique Leader","Moie","Zastre","1992-10-10","1991-10-11","1965-01-22"
"9999-01-01",219417,"Staff","Subhrajyoti","Denna","1997-07-25","1996-07-25","1965-01-29"
"9999-01-01",220029,"Senior Engineer","Demos","Asser","1986-11-04","1985-11-04","1965-01-17"
"9999-01-01",220131,"Senior Engineer","Reinhard","Slaats","1995-06-08","1994-06-08","1965-01-09"
"9999-01-01",220131,"Engineer","Reinhard","Slaats","1995-06-08","1994-06-08","1965-01-09"
"9999-01-01",220528,"Senior Staff","Sibyl","Rabehasaina","1999-02-23","1998-02-23","1965-01-06"
"9999-01-01",219967,"Senior Staff","Susanna","Reeken","1999-03-16","1998-03-16","1965-01-16"
"9999-01-01",220418,"Staff","Poorav","Laventhal","1998-08-16","1997-08-16","1965-01-23"
"9999-01-01",220582,"Staff","Poornachandra","Zielinski","1997-02-12","1996-02-13","1965-01-08"
"9999-01-01",220582,"Senior Staff","Poornachandra","Zielinski","1997-02-12","1996-02-13","1965-01-08"
"9999-01-01",220799,"Senior Engineer","Perla","Orlowska","1991-12-03","1990-12-03","1965-01-17"
"9999-01-01",220611,"Staff","Yuping","Babb","1996-01-31","1995-01-31","1965-01-23"
"9999-01-01",220611,"Senior Staff","Yuping","Babb","1996-01-31","1995-01-31","1965-01-23"
"9999-01-01",220625,"Technique Leader","Shigenori","Deville","1993-12-24","1992-12-24","1965-01-25"
"9999-01-01",221126,"Senior Engineer","Tesuya","dAstous","1989-11-29","1988-11-29","1965-01-23"
"9999-01-01",220699,"Staff","Nahid","Gyimothy","1996-08-17","1995-08-18","1965-01-07"
"9999-01-01",221126,"Engineer","Tesuya","dAstous","1989-11-29","1988-11-29","1965-01-23"
"9999-01-01",221367,"Senior Staff","Saddek","Farris","1991-11-06","1990-11-06","1965-01-13"
"9999-01-01",221369,"Engineer","Abdulah","Pocchiola","1997-08-28","1996-08-28","1965-01-28"
"9999-01-01",221435,"Senior Engineer","Djenana","Marrevee","1995-02-06","1994-02-06","1965-01-06"
"9999-01-01",221435,"Engineer","Djenana","Marrevee","1995-02-06","1994-02-06","1965-01-06"
"9999-01-01",222206,"Staff","Stein","Uludag","1989-01-29","1988-01-30","1965-01-21"
"9999-01-01",221973,"Staff","Sangeeta","Kalefeld","1991-06-06","1990-06-06","1965-01-17"
"9999-01-01",221973,"Senior Staff","Sangeeta","Kalefeld","1991-06-06","1990-06-06","1965-01-17"
"9999-01-01",222206,"Senior Staff","Stein","Uludag","1989-01-29","1988-01-30","1965-01-21"
"9999-01-01",222770,"Senior Engineer","Kazuhiko","Kushner","1996-07-31","1995-08-01","1965-01-22"
"9999-01-01",222311,"Senior Engineer","Miyeon","Billingsley","1993-12-05","1992-12-05","1965-01-20"
"9999-01-01",222319,"Senior Engineer","Matt","Chvatal","1995-11-09","1994-11-09","1965-01-20"
"9999-01-01",222354,"Engineer","Valdiodio","Schlumberger","1994-08-07","1993-08-07","1965-01-15"
"9999-01-01",222354,"Assistant Engineer","Valdiodio","Schlumberger","1994-08-07","1993-08-07","1965-01-15"
"9999-01-01",222616,"Assistant Engineer","Badri","Schapire","1999-01-19","1998-01-19","1965-02-01"
"9999-01-01",224135,"Engineer","Annemarie","Bressoud","1999-06-23","1998-06-23","1965-01-02"
"9999-01-01",222878,"Senior Engineer","Annemarie","Zallocco","1991-05-28","1990-05-28","1965-01-10"
"9999-01-01",222878,"Engineer","Annemarie","Zallocco","1991-05-28","1990-05-28","1965-01-10"
"9999-01-01",222926,"Senior Engineer","Limsoon","Erol","1998-12-31","1997-12-31","1965-01-10"
"9999-01-01",222952,"Senior Engineer","Gopalakrishnan","Suermann","1992-04-29","1991-04-30","1965-01-28"
"9999-01-01",222952,"Engineer","Gopalakrishnan","Suermann","1992-04-29","1991-04-30","1965-01-28"
"9999-01-01",222998,"Staff","Leaf","Awdeh","1986-02-20","1985-02-20","1965-01-07"
"9999-01-01",222998,"Senior Staff","Leaf","Awdeh","1986-02-20","1985-02-20","1965-01-07"
"9999-01-01",223593,"Staff","Hidefumi","Moehrke","1999-03-04","1998-03-04","1965-01-20"
"9999-01-01",223595,"Technique Leader","Chiranjit","Dredge","2000-09-04","1999-09-05","1965-02-01"
"9999-01-01",224335,"Senior Engineer","Perry","Chachaty","1986-07-22","1985-07-22","1965-01-29"
"9999-01-01",224335,"Engineer","Perry","Chachaty","1986-07-22","1985-07-22","1965-01-29"
"9999-01-01",224390,"Senior Staff","True","Shobatake","1997-05-17","1996-05-17","1965-01-24"
"9999-01-01",225438,"Staff","Remmert","Quaggetto","1993-04-28","1992-04-28","1965-01-14"
"9999-01-01",224934,"Staff","George","Miake","1989-01-01","1988-01-02","1965-01-05"
"9999-01-01",224934,"Senior Staff","George","Miake","1989-01-01","1988-01-02","1965-01-05"
"9999-01-01",225438,"Senior Staff","Remmert","Quaggetto","1993-04-28","1992-04-28","1965-01-14"
"9999-01-01",225788,"Engineer","Ipke","Kieras","1996-12-17","1995-12-18","1965-01-08"
"9999-01-01",225601,"Engineer","Masasuke","Genin","1995-06-25","1994-06-25","1965-01-13"
"9999-01-01",225601,"Assistant Engineer","Masasuke","Genin","1995-06-25","1994-06-25","1965-01-13"
"9999-01-01",227476,"Senior Engineer","Macha","Schnabel","1989-05-11","1988-05-11","1965-01-11"
"9999-01-01",225867,"Senior Engineer","Ramalingam","Remmele","2000-09-02","1999-09-03","1965-01-26"
"9999-01-01",225964,"Senior Engineer","Mooi","Cooman","1990-06-07","1989-06-07","1965-01-19"
"9999-01-01",225964,"Engineer","Mooi","Cooman","1990-06-07","1989-06-07","1965-01-19"
"9999-01-01",226216,"Technique Leader","Giordano","Gini","1994-08-14","1993-08-14","1965-01-28"
"9999-01-01",226227,"Senior Engineer","Herbert","Erva","1987-09-06","1986-09-06","1965-01-07"
"9999-01-01",226227,"Engineer","Herbert","Erva","1987-09-06","1986-09-06","1965-01-07"
"9999-01-01",227354,"Senior Engineer","Gio","Murtha","1987-11-11","1986-11-11","1965-01-12"
"9999-01-01",227354,"Engineer","Gio","Murtha","1987-11-11","1986-11-11","1965-01-12"
"9999-01-01",227476,"Engineer","Macha","Schnabel","1989-05-11","1988-05-11","1965-01-11"
"9999-01-01",227899,"Staff","Garnik","Luce","1999-09-15","1998-09-15","1965-01-23"
"9999-01-01",227681,"Staff","Mikhail","Rousseau","1999-11-30","1998-11-30","1965-01-30"
"9999-01-01",227901,"Staff","Francesca","Azuma","1997-06-08","1996-06-08","1965-01-26"
"9999-01-01",227901,"Senior Staff","Francesca","Azuma","1997-06-08","1996-06-08","1965-01-26"
"9999-01-01",228098,"Engineer","IEEE","Kroll","1998-05-10","1997-05-10","1965-01-18"
"9999-01-01",228554,"Senior Staff","Bilhanan","Brendel","1991-12-23","1990-12-23","1965-01-03"
"9999-01-01",228248,"Staff","Yuriy","Plump","1989-09-08","1988-09-08","1965-01-09"
"9999-01-01",228248,"Senior Staff","Yuriy","Plump","1989-09-08","1988-09-08","1965-01-09"
"9999-01-01",229098,"Senior Staff","Berry","Yurek","1996-08-15","1995-08-16","1965-01-08"
"9999-01-01",228766,"Senior Engineer","Nahla","Smailagic","1992-11-21","1991-11-22","1965-01-11"
"9999-01-01",228766,"Engineer","Nahla","Smailagic","1992-11-21","1991-11-22","1965-01-11"
"9999-01-01",229248,"Staff","Harjit","Terekhov","1996-10-18","1995-10-19","1965-01-27"
